portfolio_type,expected_return,volatility,sharpe_ratio,weight_PLTR,weight_ANSS,weight_QCOM,weight_CPRT,weight_MELI,weight_ADI,weight_NTAP,weight_MRNA,weight_ROP,weight_TMUS,weight_TXN,weight_CHTR,weight_BMRN,weight_NCLH,weight_AEP,weight_BKR,weight_GILD,weight_DXCM,weight_FAST,weight_LULU,weight_SIRI,weight_AZN,weight_PEP,weight_WYNN,weight_JBHT,weight_XRAY,weight_CSCO,weight_TEAM,weight_HSIC,weight_TSCO,weight_ADBE,weight_AMAT,weight_KDP,weight_NXPI,weight_INCY,weight_ORLY,weight_LIN,weight_PANW,weight_PYPL,weight_CCEP,weight_JD,weight_CHKP,weight_AMGN,weight_ALGN,weight_DDOG,weight_ISRG,weight_GOOGL,weight_TCOM,weight_INTC,weight_HAS,weight_ADP,weight_FOX,weight_COST,weight_EXC,weight_OKTA,weight_SRCL,weight_VOD,weight_KLAC,weight_BIDU,weight_CSGP,weight_UAL,weight_PDD,weight_HON,weight_AMD,weight_NTES,weight_ABNB,weight_ARM,weight_PAYX,weight_CDW,weight_AVGO,weight_NVDA,weight_APP,weight_MSTR,weight_LBTYK,weight_ASML,weight_SWKS,weight_VRSN,weight_AAPL,weight_CDNS,weight_AXON,weight_EA,weight_WBD,weight_ZS,weight_LRCX,weight_MTCH,weight_GFS,weight_MCHP,weight_WDC,weight_GOOG,weight_GEHC,weight_PTON,weight_SNPS,weight_ZM,weight_INTU,weight_NFLX,weight_MSFT,weight_IDXX,weight_DLTR,weight_AMZN,weight_CTSH,weight_RIVN,weight_FTNT,weight_ODFL,weight_LBTYA,weight_ILMN,weight_MRVL,weight_WBA,weight_CA,weight_TTWO,weight_META,weight_XEL,weight_FANG,weight_BIIB,weight_BKNG,weight_ADSK,weight_SMCI,weight_DASH,weight_AAL,weight_CTAS,weight_MAR,weight_VRTX,weight_MDB,weight_WDAY,weight_AKAM,weight_ENPH,weight_REGN,weight_STX,weight_CMCSA,weight_ON,weight_CEG,weight_HOLX,weight_DOCU,weight_LCID,weight_SBUX,weight_TTD,weight_MNST,weight_QRTEA,weight_VRSK,weight_MAT,weight_ROST,weight_TRIP,weight_FOXA,weight_EBAY,weight_SBAC,weight_MU,weight_CSX,weight_EXPE,weight_KHC,weight_MDLZ,weight_CRWD,weight_ULTA,weight_TSLA,weight_PCAR
max_sharpe,0.1435152185545217,0.1398817073041049,0.882997648048417,0.005026515199895508,0.009532504426305358,0.005561567511649879,0.006294267122824138,0.009200904068179262,0.010374154670732964,0.009459412708543453,0.008883064350186886,0.009428683277662346,0.011055085850244355,0.005731100887950893,0.010445221833699319,0.005636417374556642,0.0023784939713585983,0.01058395598089122,0.00850284572855862,0.012298339653826353,0.0012179089849412394,0.003906174166516888,0.01008808710167032,3.233886610034015e-05,0.010870010714453187,0.007409238741213223,0.002903699348686352,0.009779031197817699,0.011409876723585182,0.0087705877268526,0.007166447032845922,0.007174644868245256,0.001697637279870799,0.0006348923883857669,0.003659478232689666,0.001161208709351437,0.0009022396644174537,0.011049675063163516,0.005504584049218419,0.007538292607907743,0.0006729774911543618,0.0006727657349818252,0.004955346222367648,0.0036116132132542667,0.01145908974814676,0.0057064801754862695,0.006472370991590696,0.002295872827177496,0.0059952569547965535,0.011082595341561453,0.0016388314560730208,0.011355821545811502,0.006533920944938698,0.011382807391527824,0.009992003762086617,0.010437560548827638,0.010842140952137428,0.003799388983991144,0.009615850358183471,0.011953627737310466,0.006139881489717473,0.011290695101524053,0.005413237311960269,0.004680246990700835,0.00976427137530291,0.0003063478475920062,0.001443541655031464,0.0032338565125621696,0.012392198325977313,0.00011078499520885557,0.011170006101930897,0.002223117992881052,0.008100697007015115,0.009159214995524478,0.0032245314354948738,0.007203399971647557,0.006572996265442236,0.009074308313453064,0.003943339148028613,0.00969098331423761,0.012334595418108914,0.009996408444095392,0.01172463986672125,0.0027945813368422667,0.0011967069775825525,0.0104660500053582,0.0071079113171056375,0.011145284025984803,0.00685673952099709,0.006173497972627859,0.001334727838577164,0.009967674175471954,0.009498026423937688,0.003864599702871712,0.005959720580679291,0.00827982019076158,0.009875102616953967,0.009972904658037967,0.005860194543671435,0.012120264451051478,0.00029704096753424444,0.003364051111659741,0.003887518989030796,0.008061404847937286,0.0012409383795799682,0.009192089936472657,0.0003623602722480453,0.0035716029183923822,0.00019779532689171602,0.009262668449426031,0.012090866744888767,0.007230570608492616,0.011407705830793698,0.008776184574188294,0.000569285553029183,0.011775247410242093,0.011945581204276266,0.010866361357477738,0.004926152601274179,0.007869237355606672,0.010771839965476818,0.0026278353198162215,0.012226190669541217,0.008843797997093904,0.0038019701364429112,0.003786806574293119,0.004065179271269182,0.0015907448824404359,0.0037366979661858533,0.009173169736170623,0.0067210654509196575,0.00778056941113168,0.0018817571638088265,0.006791680223207676,0.000527283352864404,0.0026913008980650843,0.005555884314607401,0.00036390525263987704,0.011260692619050765,0.0024779102193522055,0.011032253221422608,0.010329843645836737,0.008099830878411048,0.003212884373417387,0.010602239242004947,0.0016057575989040609,0.0026403349386040645,0.004821809139939536,0.005947145962922145,0.0024275656317588935,0.0020737901400085653,0.009391144778773614,0.0007670710223984436,0.00524281827442201,0.003996566644402593,0.008825981957878133
min_volatility,0.1435152185545217,0.1398817073041049,0.882997648048417,0.005026515199895508,0.009532504426305358,0.005561567511649879,0.006294267122824138,0.009200904068179262,0.010374154670732964,0.009459412708543453,0.008883064350186886,0.009428683277662346,0.011055085850244355,0.005731100887950893,0.010445221833699319,0.005636417374556642,0.0023784939713585983,0.01058395598089122,0.00850284572855862,0.012298339653826353,0.0012179089849412394,0.003906174166516888,0.01008808710167032,3.233886610034015e-05,0.010870010714453187,0.007409238741213223,0.002903699348686352,0.009779031197817699,0.011409876723585182,0.0087705877268526,0.007166447032845922,0.007174644868245256,0.001697637279870799,0.0006348923883857669,0.003659478232689666,0.001161208709351437,0.0009022396644174537,0.011049675063163516,0.005504584049218419,0.007538292607907743,0.0006729774911543618,0.0006727657349818252,0.004955346222367648,0.0036116132132542667,0.01145908974814676,0.0057064801754862695,0.006472370991590696,0.002295872827177496,0.0059952569547965535,0.011082595341561453,0.0016388314560730208,0.011355821545811502,0.006533920944938698,0.011382807391527824,0.009992003762086617,0.010437560548827638,0.010842140952137428,0.003799388983991144,0.009615850358183471,0.011953627737310466,0.006139881489717473,0.011290695101524053,0.005413237311960269,0.004680246990700835,0.00976427137530291,0.0003063478475920062,0.001443541655031464,0.0032338565125621696,0.012392198325977313,0.00011078499520885557,0.011170006101930897,0.002223117992881052,0.008100697007015115,0.009159214995524478,0.0032245314354948738,0.007203399971647557,0.006572996265442236,0.009074308313453064,0.003943339148028613,0.00969098331423761,0.012334595418108914,0.009996408444095392,0.01172463986672125,0.0027945813368422667,0.0011967069775825525,0.0104660500053582,0.0071079113171056375,0.011145284025984803,0.00685673952099709,0.006173497972627859,0.001334727838577164,0.009967674175471954,0.009498026423937688,0.003864599702871712,0.005959720580679291,0.00827982019076158,0.009875102616953967,0.009972904658037967,0.005860194543671435,0.012120264451051478,0.00029704096753424444,0.003364051111659741,0.003887518989030796,0.008061404847937286,0.0012409383795799682,0.009192089936472657,0.0003623602722480453,0.0035716029183923822,0.00019779532689171602,0.009262668449426031,0.012090866744888767,0.007230570608492616,0.011407705830793698,0.008776184574188294,0.000569285553029183,0.011775247410242093,0.011945581204276266,0.010866361357477738,0.004926152601274179,0.007869237355606672,0.010771839965476818,0.0026278353198162215,0.012226190669541217,0.008843797997093904,0.0038019701364429112,0.003786806574293119,0.004065179271269182,0.0015907448824404359,0.0037366979661858533,0.009173169736170623,0.0067210654509196575,0.00778056941113168,0.0018817571638088265,0.006791680223207676,0.000527283352864404,0.0026913008980650843,0.005555884314607401,0.00036390525263987704,0.011260692619050765,0.0024779102193522055,0.011032253221422608,0.010329843645836737,0.008099830878411048,0.003212884373417387,0.010602239242004947,0.0016057575989040609,0.0026403349386040645,0.004821809139939536,0.005947145962922145,0.0024275656317588935,0.0020737901400085653,0.009391144778773614,0.0007670710223984436,0.00524281827442201,0.003996566644402593,0.008825981957878133
max_return,0.15089982122887255,0.15403539413489814,0.8498035270662251,0.006046246317221159,0.011167895551426152,0.0034017176223630034,0.010001519517212573,0.0037324429155362075,0.0065122974825643715,0.0023978081825999347,0.002678972033641641,0.002782890173707205,0.00022761834675284949,0.011834561431832775,0.0052571387597201815,0.011701890263036278,0.008207667038959428,0.007355005779420743,0.0080879252882236,0.0026352400496443473,0.004406443406946538,0.007202528334706826,0.0011603838987075598,0.009381093964444583,0.004953282249297147,0.011046172754385162,0.008083093602409224,2.0064414090023494e-05,0.008456172400758499,0.00465362352852433,0.0011157728349824466,0.0038023342703343657,0.0033220358271168512,0.011765630536654536,0.008205767070792397,0.0027094989056849275,0.009178387415397789,0.005297941496372616,0.008528344967634403,0.010090083747975768,0.008905097209576688,0.0054533926732003015,0.007773883924928583,0.00578595409017104,0.002874591008572245,0.00804695322746656,0.0038745486404816133,0.0014290294192709314,0.008413291952524856,0.008015857942949704,0.0020541672550316785,0.010929873462793017,0.0029429011189909355,0.008957460027057489,0.000973967464505158,0.009020789554389246,0.010452866863862102,0.006467420378612595,0.011620933859198084,0.009839936336716974,0.007957599758223435,0.0034466343645679497,0.00893377906856228,1.4383799414043532e-05,0.00012226821493846224,0.01082098666908811,0.007792106478594258,0.006917529753121275,0.010857846444647113,0.001607956575938373,0.008325118441943039,0.006975362032334327,0.008942053167226198,0.00572332152544156,0.010064957445195378,0.003969383330037926,0.001232084526347732,0.010078382136176478,0.0042373081227594835,0.008654368317594625,0.00940507119864895,0.008812718868322973,0.01229903071805744,0.001725561651285635,0.002975764798678794,0.004862224747112442,0.008190372702309517,0.003121060678167201,0.00943980166552864,0.0027466338285977113,0.009447969261816834,0.008146520236840798,0.00819905079648697,0.007789144606847183,0.010689996039641974,0.010763342926560551,0.007091500691734837,0.009777132110965505,0.010948981110502857,0.005936671399590296,0.0036788889826925883,0.008055869458033996,0.0018695017447120735,0.008745347255236686,0.009173108710585043,0.009542642690233989,0.0040923545260793765,0.0007303445242852188,0.0069201820297640085,0.00132293453262671,0.0069649537475048075,0.004986386713743427,0.007383850889658215,0.001707137197232628,0.0001464739280193241,0.0018035523597711917,0.010581369967452148,0.008660125729695715,0.004817825261282359,0.008517362416900097,0.005658468828392554,0.01211138625208116,0.010083421677637277,0.00942028250931933,0.009754829859268349,0.011865730400451564,0.011316657513719183,0.004168238294522899,0.00018268258065329618,0.011763456125188528,0.011253894480772212,0.00971109605082801,0.0016145937456260662,0.005905468856966121,0.006413525644257677,0.0013204120089997647,0.010739560146888823,0.0011489538349427932,0.010160126484064402,0.000839990309638877,0.009994207420958802,0.007322447518512512,0.0006660832941933688,0.004647901568602864,0.010332380729116674,0.0026057935598789743,0.0028478278680135883,0.0077753889235526565,0.005459224819267103,0.006306690546564333,0.0043774665660149216,0.01181036879117203,0.002232062650719446,0.008356239607816477,0.009055825368528687,0.01079471349613175
