ticker,date,analysis_date,model,market_premium,risk_free_rate,beta,alpha,r_squared,expected_return_capm,market_beta,smb_beta,hml_beta,ff_alpha,ff_r_squared,expected_return_ff,smb_premium,hml_premium,sharpe_ratio
AAPL,2025-03-15,2025-03-15 10:21:16,fama_french,0.11764179884946373,0.024669657624011514,1.1734294305882078,0.13683103189477996,0.6247477392308218,0.16271400666131022,1.0777617847421594,-0.13632933794827207,-0.6007823912827477,0.08192911196681124,0.7185121204952938,0.20483054991114066,-0.05409587228717222,-0.07656050412196791,0.8673579560991783
ABNB,2025-03-15,2025-03-15 10:21:16,fama_french,0.101824941907154,0.029629420407851954,1.5780735699444446,-0.09359687776257358,0.27959944699088224,0.19031666999266014,1.0344111433660483,1.0264927135894149,-0.9273921471420594,-0.019504993291814265,0.3581174373549394,0.15043086655511706,-0.05409587228717222,-0.07656050412196791,0.13692865701037668
ADBE,2025-03-15,2025-03-15 10:21:16,fama_french,0.11764179884946373,0.024669657624011514,1.2577885429020959,-0.03866312466473824,0.476603504822359,0.17263816438325996,1.079627316161769,-0.010429602591231157,-0.9561812357294528,-0.11299156653844926,0.606782315424347,0.22544887307349507,-0.05409587228717222,-0.07656050412196791,0.2810474701287985
ADI,2025-03-15,2025-03-15 10:21:16,fama_french,0.11764179884946373,0.024669657624011514,1.2681954062903094,0.021361772094315126,0.5836202235714483,0.17386244651263003,1.1646647226032163,0.3687737614281317,-0.30521772401420716,0.021148183372005004,0.6049334794824162,0.1651013951639766,-0.05409587228717222,-0.07656050412196791,0.4812929283163699
ADP,2025-03-15,2025-03-15 10:21:16,fama_french,0.11764179884946373,0.024669657624011514,0.9796647109716574,0.02868948623413947,0.5715176607748829,0.13991917649205726,1.0615871839972053,-0.10945043856476734,0.36334579495215497,0.04976768153789719,0.6026693590952843,0.12765956329921987,-0.05409587228717222,-0.07656050412196791,0.5203349671508563
ADSK,2025-03-15,2025-03-15 10:21:16,fama_french,0.11764179884946373,0.024669657624011514,1.3366077877937683,-0.012257228356086974,0.528604257872078,0.18191060213627272,1.1528137706838326,0.4502326706747058,-0.6784249434490621,-0.036077516992840786,0.5842244703137652,0.1878735699727372,-0.05409587228717222,-0.07656050412196791,0.36944323687569974
AEP,2025-03-15,2025-03-15 10:21:16,fama_french,0.11764179884946373,0.024669657624011514,0.5766778215909307,-0.02840150675222086,0.24600202665116455,0.09251107391255872,0.7553921056002894,-0.40475143413002235,0.6817468295889741,-0.0014514168711813786,0.38271145397021855,0.08323584469537591,-0.05409587228717222,-0.07656050412196791,0.15890558283806394
ALGN,2025-03-15,2025-03-15 10:21:16,fama_french,0.11764179884946373,0.024669657624011514,1.5329812292812361,-0.12348597826704208,0.3639454612918377,0.20501232703911831,1.346347825849415,0.9175891032468558,-0.3813135165450582,-0.09488389849815414,0.40854135698509253,0.16261220984786842,-0.05409587228717222,-0.07656050412196791,0.10481659578339801
AMAT,2025-03-15,2025-03-15 10:21:16,fama_french,0.11764179884946373,0.024669657624011514,1.6347958631473416,0.09654493738496288,0.5573530516981764,0.2169899837163265,1.4395672678141442,0.46913148075563776,-0.726720236985601,0.07019789257414803,0.6019855353396673,0.22428293160487978,-0.05409587228717222,-0.07656050412196791,0.6179653639028259
AMD,2025-03-15,2025-03-15 10:21:16,fama_french,0.11764179884946373,0.024669657624011514,1.5596656851146669,0.11250851884842855,0.4025210737722843,0.20815153442468218,1.2519066896480413,0.4104081938477394,-1.3654962341380568,0.03323608494421278,0.524802099930328,0.2542879034081464,-0.05409587228717222,-0.07656050412196791,0.5640369630122888
AMGN,2025-03-15,2025-03-15 10:21:16,fama_french,0.11764179884946373,0.024669657624011514,0.6360962657221505,-0.019326543514027322,0.2684467040946935,0.09950116656499178,0.7305090954182802,-0.2672721126476762,0.32445221867952756,-0.011217345731650862,0.29975763154512824,0.10022615433102836,-0.05409587228717222,-0.07656050412196791,0.21178986852216394
AMZN,2025-03-15,2025-03-15 10:21:16,fama_french,0.11764179884946373,0.024669657624011514,1.0808961725228943,0.08274703655062697,0.4113984696552666,0.1518282277291051,0.8526617464736842,0.09767533434274259,-1.1507383456224967,0.0002597806980463765,0.616859662176387,0.20779559473042694,-0.05409587228717222,-0.07656050412196791,0.583496893197707
ANSS,2025-03-15,2025-03-15 10:21:16,fama_french,0.11764179884946373,0.024669657624011514,1.2685930777596535,-0.05678443725311877,0.5661663537821977,0.17390922929963476,1.1119291754593836,0.15685196854386943,-0.7298868478378588,-0.10310774981491427,0.6428820682734717,0.20287446698237424,-0.05409587228717222,-0.07656050412196791,0.2568904014928737
ASML,2025-03-15,2025-03-15 10:21:16,fama_french,0.11764179884946373,0.024669657624011514,1.4318332233192637,0.07799329215098133,0.4944540189025828,0.19311309366771562,1.2087488115821605,0.4237771716268687,-0.9054324293057499,0.03501144070100898,0.571246781477222,0.21326480965716849,-0.05409587228717222,-0.07656050412196791,0.5669478422516548
AVGO,2025-03-15,2025-03-15 10:21:16,fama_french,0.11764179884946373,0.024669657624011514,1.386167792019057,0.3271942993585105,0.4988139376686218,0.1877409301843227,1.218790308550101,0.25875622989847097,-0.718885136955639,0.28815773755003515,0.5512525404039621,0.20909090646715411,-0.05409587228717222,-0.07656050412196791,1.1701782863457062
BIIB,2025-03-15,2025-03-15 10:21:16,fama_french,0.11764179884946373,0.024669657624011514,0.8161682325573728,-0.1555424771877046,0.13923144706213852,0.1206851566658483,0.7642259946666226,0.11975447736073208,-0.1967320179014161,-0.16313274763898428,0.14246411796227365,0.12315825791845487,-0.05409587228717222,-0.07656050412196791,-0.1274881943524359
BKNG,2025-03-15,2025-03-15 10:21:16,fama_french,0.11764179884946373,0.024669657624011514,1.1358201126483378,0.0890692432453134,0.4223213829877064,0.1582895788453625,1.1394436835259638,0.29458770197066403,0.2161187967750165,0.12433459992977743,0.4488022205141473,0.12623371950716,-0.05409587228717222,-0.07656050412196791,0.5968678945069718
CCEP,2025-03-15,2025-03-15 10:21:16,fama_french,0.11764179884946373,0.024669657624011514,0.8782324971630717,0.03370378894563721,0.3468547202228257,0.1279865083983318,0.9826444653208105,0.0032726635450106775,0.5584759796428229,0.07693861687718825,0.41288293131384524,0.09733548002318693,-0.05409587228717222,-0.07656050412196791,0.430444778795484
CDNS,2025-03-15,2025-03-15 10:21:16,fama_french,0.11764179884946373,0.024669657624011514,1.260764544578722,0.1847525292257732,0.5271935205220858,0.17298826657387725,1.063842609779286,0.1372450041736759,-0.9574742644976051,0.11965571752304366,0.6563680636796454,0.2157023400870703,-0.05409587228717222,-0.07656050412196791,0.8985767932188838
CHTR,2025-03-15,2025-03-15 10:21:16,fama_french,0.11764179884946373,0.024669657624011514,0.8011049064995897,-0.12859894992104057,0.23818502086116577,0.11891307989175469,0.8056572770765715,0.08243702122291063,0.07933015638830815,-0.11727789763143875,0.2412046504180898,0.1089155696184873,-0.05409587228717222,-0.07656050412196791,-0.09804638969320502
CMCSA,2025-03-15,2025-03-15 10:21:17,fama_french,0.11764179884946373,0.024669657624011514,0.8419661037612328,-0.0963919754419381,0.3933146587565771,0.12372006464075716,0.9169187433539364,-0.026573765049480464,0.3815813033000022,-0.06867201199559315,0.4292813507103531,0.10476110204709864,-0.05409587228717222,-0.07656050412196791,0.009276157143957938
COST,2025-03-15,2025-03-15 10:21:17,fama_french,0.11764179884946373,0.024669657624011514,0.7249268226717325,0.16738631088266331,0.4105444032831307,0.10995135307734033,0.7149705854160938,-0.24779943435178658,-0.21859910693433454,0.1348863111805254,0.4632508100088334,0.13892106779784735,-0.05409587228717222,-0.07656050412196791,1.0461725114571812
CPRT,2025-03-15,2025-03-15 10:21:17,fama_french,0.11764179884946373,0.024669657624011514,1.047968255212501,0.08171557219111568,0.5338332818068532,0.147954528304344,0.9867214558092856,0.20256143276836683,-0.19098212917488772,0.0798007043141768,0.5435157150264047,0.1444132953393495,-0.05409587228717222,-0.07656050412196791,0.6695401840262563
CRWD,2025-03-15,2025-03-15 10:21:17,fama_french,0.11764179884946373,0.024669657624011514,1.1891254233453923,0.3781400393651245,0.214673047395606,0.16456051148399353,0.7496220465128768,0.9219077526375592,-1.7256772188172889,0.3034378945508681,0.3917332703883891,0.1951038574102145,-0.05409587228717222,-0.07656050412196791,0.9455487145273815
CSCO,2025-03-15,2025-03-15 10:21:17,fama_french,0.11764179884946373,0.024669657624011514,0.8994640787842554,-0.022903405848357934,0.49487633803483344,0.13048422985266708,0.9761332302079733,-0.18478500624349092,0.28502621304225295,-0.01261961335444511,0.5150373736220872,0.12767808228225705,-0.05409587228717222,-0.07656050412196791,0.3037698715259736
CSGP,2025-03-15,2025-03-15 10:21:17,fama_french,0.11764179884946373,0.024669657624011514,1.015345588293023,-0.05168543454852027,0.36987894171666047,0.1441167390846697,0.9088546513049593,0.3429657088233992,-0.33823172904921206,-0.056073359584179194,0.391353936176596,0.13893111619889148,-0.05409587228717222,-0.07656050412196791,0.19013716842401143
CSX,2025-03-15,2025-03-15 10:21:17,fama_french,0.11764179884946373,0.024669657624011514,1.0071622646529328,-0.03185487525693906,0.538494162255591,0.1431540381710822,1.1147069310699589,0.00020787176279937758,0.5731188959548559,0.012314464965102303,0.6202272802733833,0.11191626958458473,-0.05409587228717222,-0.07656050412196791,0.29568142362751404
CTAS,2025-03-15,2025-03-15 10:21:17,fama_french,0.11764179884946373,0.024669657624011514,1.0954538276058439,0.11671137287293346,0.5616617588067565,0.15354081646009332,1.1672883487103316,-0.05510949328644711,0.34590386834001474,0.1398794386730309,0.585238640964502,0.1384901803150991,-0.05409587228717222,-0.07656050412196791,0.7870602424540218
CTSH,2025-03-15,2025-03-15 10:21:17,fama_french,0.11764179884946373,0.024669657624011514,1.076414865614138,-0.043151324814166926,0.5308361029172488,0.15130103872316245,1.1049262351580467,0.13614432856438474,0.24286136533828934,-0.015837282998510494,0.5525228810538854,0.12869673275127907,-0.05409587228717222,-0.07656050412196791,0.26469785660441203
DASH,2025-03-15,2025-03-15 10:21:17,fama_french,0.10140651975297121,0.02960103039764109,1.8801104015895111,-0.06454347960480351,0.2586238076387478,0.2202564829741945,1.0465106063105016,1.2513013705514449,-1.5396731926540508,0.014295632452092684,0.36292757433480594,0.18591194554672028,-0.05409587228717222,-0.07656050412196791,0.20787782497215582
DDOG,2025-03-15,2025-03-15 10:21:17,fama_french,0.11764179884946373,0.024669657624011514,1.3006395142117375,0.27046024642818034,0.21969391889470147,0.17767922973057296,0.811472357037162,1.0941871738264677,-1.8751782636956236,0.1951257051733138,0.40071074452117406,0.20450630899599248,-0.05409587228717222,-0.07656050412196791,0.714894060590524
