ticker,date,analysis_date,model,market_premium,risk_free_rate,beta,alpha,r_squared,expected_return_capm,market_beta,smb_beta,hml_beta,ff_alpha,ff_r_squared,expected_return_ff,smb_premium,hml_premium,sharpe_ratio
ILMN,2025-03-14,2025-03-14 21:59:25,fama_french,0.11764179884946373,0.024669657624011514,1.0923267285954212,-0.22733944395317346,0.27112210190305974,0.1531729389073268,0.8921432243732269,0.7134931932384916,-0.5898574117284827,-0.22770108540409273,0.32103608312069776,0.1348794029950898,-0.05481777160322243,-0.0752190574359959,-0.22070538433201817
INTC,2025-03-14,2025-03-14 21:59:25,fama_french,0.11764179884946373,0.024669657624011514,1.2693945507294535,-0.2773168696609056,0.38856930782809174,0.17400351602153127,1.2222338117965066,0.11028258722476843,-0.17758382530313777,-0.28403035593942577,0.39162155296534606,0.17576768413527025,-0.05481777160322243,-0.0752190574359959,-0.2944130752871676
INTU,2025-03-14,2025-03-14 21:59:25,fama_french,0.11764179884946373,0.024669657624011514,1.3650756479666857,0.06484584171998814,0.5998480392684894,0.1852596124164097,1.2337268011395397,0.08167640482419891,-0.6452324662826392,0.020294624982413013,0.6573515588117278,0.21386395723471943,-0.05481777160322243,-0.0752190574359959,0.5991753424186628
ISRG,2025-03-14,2025-03-14 21:59:25,fama_french,0.11764179884946373,0.024669657624011514,1.2109424104676467,0.09133745797756265,0.5287613698368925,0.16712710109453116,1.1641466347849607,0.01744992845384577,-0.23766018000384231,0.07412946450721127,0.5378056084262147,0.17854197040214662,-0.05481777160322243,-0.0752190574359959,0.6576707969565838
KDP,2025-03-14,2025-03-14 21:59:25,fama_french,0.11764179884946373,0.024669657624011514,0.5042480886673995,-0.012773418537714904,0.20396947495949302,0.08399030984124826,0.5484842782268967,-0.032477803312990806,0.21398321658477223,0.0016607943480318097,0.21949898509114107,0.07487907970083017,-0.05481777160322243,-0.0752190574359959,0.1952987017162356
KLAC,2025-03-14,2025-03-14 21:59:25,fama_french,0.11764179884946373,0.024669657624011514,1.6071299926540847,0.15563906980240855,0.5494166511655778,0.21373532094476347,1.415119076776012,0.3781155255602435,-0.770378837603358,0.12017727274391073,0.5985375263049522,0.22836653091550282,-0.05481777160322243,-0.0752190574359959,0.7447564987278146
LCID,2025-03-14,2025-03-14 21:59:25,fama_french,0.12060235229953085,0.028077025999502042,1.7769702028328016,-0.11358989549132505,0.10607177927087019,0.24238381242731238,0.9951955119215259,2.121544068414825,-1.1594334779194049,0.0019908596676986743,0.18490479525215897,0.11901312091547489,-0.05481777160322243,-0.0752190574359959,0.11167618354663729
LRCX,2025-03-14,2025-03-14 21:59:25,fama_french,0.11764179884946373,0.024669657624011514,1.6784749562804495,0.16162006661925366,0.5299030430588754,0.22212847080461856,1.4803113949510238,0.45660339000478933,-0.7507217227083117,0.1326322436150711,0.572255848012699,0.23025475301571557,-0.05481777160322243,-0.0752190574359959,0.7295252949929956
LULU,2025-03-14,2025-03-14 21:59:25,fama_french,0.11764179884946373,0.024669657624011514,1.169316308611839,0.024158920311179458,0.363075116876718,0.16223013159312294,0.9775268195937333,0.5557143936175817,-0.6505466460925682,0.009151741117814789,0.41457859689299204,0.15813815193589303,-0.05481777160322243,-0.0752190574359959,0.3903871322477114
MCHP,2025-03-14,2025-03-14 21:59:25,fama_french,0.11764179884946373,0.024669657624011514,1.5638186169841735,-0.08093178462089866,0.5646534951145479,0.20864009280031023,1.3979819574331285,0.6504299960654918,-0.4489964799984679,-0.07442557430409553,0.6021872062768256,0.18724873890490093,-0.05481777160322243,-0.0752190574359959,0.23193802024144233
MDB,2025-03-14,2025-03-14 21:59:25,fama_french,0.11764179884946373,0.024669657624011514,1.5127138203436195,0.13530004378981708,0.2282144092663534,0.2026280325936794,0.9223885806156129,1.3568400366660236,-2.2386377798540464,0.04855924185717266,0.4277591468481198,0.22719038599500163,-0.05481777160322243,-0.0752190574359959,0.4634305501709644
