portfolio_type,expected_return,volatility,sharpe_ratio,weight_WDAY,weight_CMCSA,weight_PCAR,weight_ON,weight_PYPL,weight_ISRG,weight_AMD,weight_VRSN,weight_TRIP,weight_NTAP,weight_LIN,weight_MTCH,weight_NXPI,weight_ODFL,weight_EXPE,weight_AXON,weight_ADP,weight_RIVN,weight_AVGO,weight_PLTR,weight_MDLZ,weight_STX,weight_CPRT,weight_WBA,weight_AKAM,weight_SIRI,weight_ORLY,weight_CTSH,weight_GOOG,weight_MELI,weight_SWKS,weight_XRAY,weight_WYNN,weight_PEP,weight_CEG,weight_TTD,weight_VRTX,weight_INTC,weight_MCHP,weight_KHC,weight_TMUS,weight_HSIC,weight_ADSK,weight_TEAM,weight_APP,weight_AMZN,weight_MRNA,weight_MSFT,weight_AEP,weight_CRWD,weight_QCOM,weight_CHTR,weight_CTAS,weight_EBAY,weight_HAS,weight_ROST,weight_XEL,weight_AMAT,weight_AMGN,weight_ALGN,weight_MNST,weight_ENPH,weight_WDC,weight_SNPS,weight_MU,weight_CDW,weight_CCEP,weight_CDNS,weight_BIIB,weight_FOXA,weight_JD,weight_SBAC,weight_BIDU,weight_GOOGL,weight_EA,weight_ASML,weight_AAL,weight_DASH,weight_TSCO,weight_LRCX,weight_ANSS,weight_TXN,weight_REGN,weight_ADBE,weight_FTNT,weight_GILD,weight_WBD,weight_OKTA,weight_CSX,weight_IDXX,weight_SRCL,weight_SMCI,weight_GEHC,weight_PDD,weight_AZN,weight_LBTYA,weight_META,weight_ARM,weight_UAL,weight_DLTR,weight_CHKP,weight_NTES,weight_LBTYK,weight_MAT,weight_TSLA,weight_BKR,weight_DOCU,weight_HOLX,weight_QRTEA,weight_BKNG,weight_EXC,weight_MRVL,weight_FANG,weight_MDB,weight_ZM,weight_AAPL,weight_TCOM,weight_LULU,weight_PTON,weight_BMRN,weight_FOX,weight_MAR,weight_SBUX,weight_ILMN,weight_ULTA,weight_ROP,weight_ABNB,weight_DDOG,weight_GFS,weight_NFLX,weight_DXCM,weight_JBHT,weight_NCLH,weight_PAYX,weight_COST,weight_VOD,weight_PANW,weight_KDP,weight_NVDA,weight_CSCO,weight_VRSK,weight_CA,weight_TTWO,weight_INCY,weight_KLAC,weight_FAST,weight_ADI,weight_HON,weight_INTU,weight_CSGP,weight_MSTR,weight_LCID,weight_ZS
max_sharpe,0.14317072815532894,0.13938602078521636,0.8836662920819441,0.008777309376620612,0.00546238880566453,0.00827065187815811,0.0006549740827269834,0.011837073054091199,0.013114762534969267,0.0026933638884154127,0.006755517796705343,0.0008459287257101992,0.008379403422081303,0.0025933823307233038,0.0015296507394973635,0.0036303473684406733,0.0011240434518901324,0.010220782534547104,0.010500271504127202,0.0005177005386522987,0.0030800295874385576,0.013237147163444107,0.0007760380511110992,0.012075502488415513,0.012275452189856956,0.011933007526241855,0.006480621855161595,0.012515445719654872,0.00325335644605014,0.006060538004966258,0.0011752158527637835,0.008028729467231589,0.011903205685337715,0.0013023009764772755,0.0023175260591416164,0.006215394721630436,0.005469294233517901,0.00046950211960008895,0.006180206440550122,0.009799062008773266,0.005837116473197303,0.00041080570627750445,0.010127350011730749,0.0052750680431490355,0.012266115484033167,0.00799502364793071,0.008682241068155136,0.001185028993497854,0.005873704682521255,0.0003990105255849313,0.008241355708523468,0.00801083724043214,0.0006481745340743549,0.0035661543932315144,0.00717767555275786,0.012738570884629012,0.0069258044845678015,0.012852886559784659,0.007610462649113016,0.009484220991860848,0.009277140923215644,0.001866836847388214,0.0021105274421375215,0.011870568749611564,0.0020763702387837243,0.0001698811509183597,0.007336067635552734,0.013299181598938834,0.0038929820723083625,0.008850421853259755,0.009849133322236187,0.0036419425479454694,0.009020594143854647,0.006179576269687225,0.011224741097725005,0.010764682189641012,0.006072340247225401,0.003453702492893362,0.00554088467524988,0.0060141736339005564,0.005831461533442267,0.0022629469427897096,0.008831662254333066,0.013068077517792324,0.006360746422051841,0.012186079372566324,0.009591833083306415,0.009688250224964405,0.006236056393837485,0.008002885450966757,0.0044717050207443996,0.0014498284723608223,0.003433969758438024,0.0034468596060438124,0.0010051020995107038,0.008247469431630343,0.012689768354322195,0.009941900003847206,0.012161995434989916,0.00713419854764103,0.0007509657174685285,0.003142851332629513,9.338393307104439e-05,0.006431033043399319,0.0011273541149617679,0.009279164770797392,0.008352579959291607,0.0021935266807425486,0.007764625802877718,0.011129333388760689,0.007469085123844784,0.010229656210040395,0.0028181328117026666,0.006779318649853492,0.0009634584163763608,0.0055568062649512615,0.007576435108091358,0.011782343353604258,0.008564535224525976,0.011260022622038634,0.005644112466986032,0.002793360765615628,0.0024849436394449756,0.011172815789404414,0.0030680404980010165,0.009571638082244373,0.01078417259791922,0.008274705823396605,0.005011305676370816,0.00972443368188598,0.005918711423774644,0.007888635815359443,0.0048407134446327455,0.0059581508476635224,0.010125924069146551,0.010593013068349285,0.0023156469441380514,0.01146310287766343,0.00013024148478343162,0.0007506760128503644,0.008295632329905062,0.011679047014223877,0.0008828827203122539,0.007632153160870861,0.013182178878070397,0.00934651426869827,0.011728378200234412,0.003968924002582094,0.002534942925308617,0.011573675916728351,0.0075682587289903035,0.005403346864243368,0.0032934791905209183,0.0009380251634353803,0.004281455331827623,0.0005948664418977209
min_volatility,0.1407927282299125,0.13865310729572836,0.8711865935487326,0.0078020228908419155,0.00971006698267358,0.002440879336339925,0.001271413943487509,0.004857800370811871,0.00703724410692195,0.009761094868594273,0.007467321154232676,0.00773042809711056,0.0008161583701953089,0.013147419461904522,0.005808873054971736,0.0003561670984070956,0.003044638569861696,0.005029187874214396,0.0036123059222642495,0.004769104503552174,0.011921013091179895,0.007162696450929209,0.0061200375432506875,0.013716717406239911,0.005293881806570702,0.012190899022461434,0.009546685289139344,0.0018786373552287495,0.005388274283727475,0.011753937882834697,0.007635935164429465,0.009852041091234411,0.012683960885673327,0.010984106905396456,0.0073726161180771455,0.008578228278481731,0.003133468385028067,0.0010777908465217912,0.011899462728258741,0.0048210120530224445,0.0040342873116772544,0.0034659980703204826,0.013272082781671763,0.000603243616447868,0.011647190299329181,0.0029516488005369426,0.0063023830511144885,0.00436381893231947,0.01152672392477262,0.004199707350633158,0.00909274276908301,0.011569181366209344,0.006712103874543184,0.001985830730009293,0.006737074873320662,0.00845959103652345,0.010416096188583886,0.002546360576743014,0.005663257231250482,0.009232180493170804,0.004977148239746021,0.009927045293395774,0.010905269392455763,0.009490786712773442,0.0058550716470737955,0.004931690945842248,0.004289399792815956,0.0017825474413732806,0.008994491108347092,0.011249296137918837,0.0009362386536579312,0.01337428440113131,0.0015732178577275524,0.008065265195704515,0.0023174465356480267,0.009540601171401264,0.00034309324690193725,0.013139097352167312,1.5113932740934437e-05,0.002723310204529326,0.010128763723823011,0.0018900313252656368,0.00983461390301675,0.009775597643535078,0.006607199840655987,0.001097977261838847,0.0034687443838291618,0.009562284334193165,0.013272090264784679,0.0044098014183689875,0.0053229755459331994,0.00843767686599624,0.006587650182204292,0.006379087508041581,0.006129573423420695,0.003359283154071113,0.010646704898889983,0.0019416619840214155,0.011891876876367039,0.006155048347265562,0.007449267310976082,0.009027651048096452,0.01317822180182615,0.005989916934478512,0.00033753037887975564,0.0010519914466625717,0.012558493973385763,0.004752462353407776,0.002940817105535072,0.001428263579395232,0.013771263800206157,0.007448405255101885,0.004198220693265509,0.00981595984296897,0.000856652056054403,0.01233325540164806,0.0035268812727689016,0.00282081608563565,0.010861912958856362,0.001544597674441403,0.01355458137665852,0.0005074212714316381,0.009395555712334573,0.0028930035374874798,0.007371422035508596,0.0038205315265211854,0.007512032132040763,0.00882508632301146,0.01111302671581239,0.002652411867690907,0.007824758703843098,0.007758021186144894,0.0035082139348486313,0.013074708900265564,0.001301305806116725,0.0024353825683045118,0.006090555909362794,0.0013001416129214943,0.0039887489512707075,0.011109465634301999,0.006411801565714259,0.0037249257792922753,0.012500030695229527,0.0032016097761288225,0.012602898006264046,0.0030672008094444958,0.010598526605826136,0.0016859044147189192,0.012124696231581954,0.0006180351186995065,0.0017158266686726476,0.0016490342890293568,0.007824012636504006,0.0008036586803356635,0.0063652210825856734,0.009393570339297858
max_return,0.150829319184348,0.1679422200201536,0.7790138725607418,0.006343722822895394,0.0067453384582087,0.004596722331147026,0.01027199658892419,0.01398660070137697,0.013348141101545337,0.007650270933440587,0.00997727207538177,0.0012793925470704253,0.013613505790786394,0.010646670487397245,0.006548514931162168,0.009770585577568299,0.00684228683949963,0.00026777484863063205,0.0073566271102287785,0.0008457380076419878,0.005493856710540314,0.002776851354187608,0.006274558976526603,0.0023343185976795215,0.0009948909269049363,0.00237583026385452,0.012145606779268167,0.001196174916640622,0.003195608522615525,0.0041960259101096655,0.004563260809268444,0.0050454650798063385,0.003468747547408267,0.0037430437201979093,0.013668923231056344,0.0019151488945731551,0.0009775506383578928,0.0083888397183632,0.007340535680968676,0.0016342418197054325,0.013456821692474585,0.011238445878391052,0.0121456290012303,0.0006913737473572174,0.012875307252795894,0.002473234880285361,0.012667160854213322,0.0034936420456029575,0.010250496784713894,0.0005452093347253912,0.009667788306821823,0.001425131330811048,0.010522229278307677,0.0034007960621187687,0.006713479541357512,0.010687658812829896,0.009298709067993837,0.004024673457671048,0.00669066939368638,0.010181354099189634,0.014352184044246949,0.009925843580697013,0.011568989371183239,0.0015678420618546536,0.006851100595638325,0.01165494901162161,0.013084678445166142,0.0019018553450881467,0.0020199770889498102,0.006753487326148237,0.005082837413673359,0.004131973472270119,0.000583268716414673,0.001154502380183061,0.0015023974582821008,0.0050790062436611395,0.005846010980088463,0.0028450495456876944,0.011860942335018616,0.0021102917537636104,0.011894155529508784,0.001791333869659786,0.014320061003220528,0.01053257235291119,0.0034010999396478342,0.008127017601525139,0.012110548882348896,0.0018074533735072983,0.004579345960733151,0.011261329902714069,0.00510272999067059,0.009820027356493559,0.013842069179876768,0.0064356457652188235,0.011837459650185305,0.0009857959031175664,0.0008091469057478078,0.002619963218547341,0.006875808630385367,0.011168605316387331,0.007527659940724961,0.012075062624294626,0.013536024496124182,0.0025560223701275213,0.009883215993633449,0.009409632601807355,0.009614605995783163,0.004610291178904374,0.0008791108505505762,0.005727217484662432,0.0010966034052986484,0.007114637658841597,0.005265760353053817,0.0002496718390239268,0.014069680378242692,0.0014310729026937841,0.0029390995893981446,0.003580365932175384,0.008110117314533151,0.005184787343719567,0.005185927997193667,2.756978941792869e-05,0.010736437882188608,0.013782649280132916,0.00032018713227323895,0.010056804163647341,0.001807609089158111,0.008418645984809767,0.0014152239342993642,0.00446258839684985,0.008779498531964178,0.0025943068634451468,0.005502064913414113,0.01357215866300627,0.005666720766950271,0.009158227904113898,0.00411471497531658,0.0014846490530225362,0.0038476848327166726,0.010951463249078891,0.005305842267016241,0.01038223430047215,0.005362970806605514,0.008290319953161774,0.0004544951983677731,0.00799355329124977,0.008005230070964037,0.006034143292612769,0.008891752679332855,0.0010089801822315027,0.014086423631201208,0.0063717317156134455,0.012518831212213324,0.011284245671492105,0.002118951348274791,0.001674711147037658
